Word,Prevalence_Factor
treatment,-1.0832086854819762
permits,-1.0837829952549465
boast,-1.0841804220958908
deprived,-1.0844268267372763
nearby,-1.084576571037025
brazilian,-1.0854772886294983
backbone,-1.0854772886294983
carvings,-1.0854772886294983
population,-1.0856482622447687
better,-1.0858922881559403
punish,-1.0859291001960454
mark,-1.0863804635368322
recruitment,-1.086644468509745
moisture,-1.086644468509745
slogans,-1.086644468509745
it.in,-1.0871853567469325
overarching,-1.0871853567469325
2050,-1.0871853567469325
bringing,-1.0873598368234447
lunch,-1.088183525891269
elevators,-1.0886605064847168
submissions,-1.0886605064847168
carpools,-1.0886605064847168
harmonies,-1.0886605064847168
wonderland,-1.0886605064847168
runway,-1.0886605064847168
forefathers,-1.0886605064847168
derive,-1.0893251343885535
laziness,-1.0903405381305264
english-speaking,-1.0903405381305264
prefer,-1.0905115306752602
starting,-1.0909342335241585
sailor,-1.0910797520546829
deficiency,-1.0910797520546829
foreign,-1.0915829144736464
chinese,-1.091704859131486
checking,-1.0917621033692886
welcomed,-1.0917621033692886
guests,-1.0922713207682482
affirmed,-1.0929805878596561
reimagining,-1.0929805878596561
rigidly,-1.0929805878596561
resolves,-1.0929805878596561
rugged,-1.0929805878596561
hives,-1.0929805878596561
before,-1.0930719431934923
furniture,-1.0936315590257428
bring,-1.0937444283346454
hardware,-1.0937860267600685
opinions,-1.093942888077881
assists,-1.094513519960441
java,-1.094513519960441
simplify,-1.0949606251565034
clearer,-1.0954020347449724
intended,-1.0956793053605443
serious,-1.0957245765544996
unbridled,-1.0957759346316758
imaginable,-1.0957759346316758
dreamer,-1.0957759346316758
unequivocal,-1.0957759346316758
planet.in,-1.0957759346316758
tandem,-1.0957759346316758
iphone,-1.0964020923086082
protective,-1.0965006541651623
simpler,-1.096605062911512
patients,-1.0967929986549414
untouched,-1.0968336334102777
playground,-1.097149087431966
combinations,-1.0973006692345957
deals,-1.0973897430773776
anonymously,-1.0977326773720895
toilets,-1.0977326773720895
views,-1.0978424616182514
(such,-1.0980903615289392
boards,-1.0981334560056681
misunderstood,-1.0982606873179153
annual,-1.09862483210814
directs,-1.0991789654845692
negotiation,-1.0991789654845692
manipulative,-1.0991789654845692
experimented,-1.0991789654845692
closing,-1.099355342083652
estimated,-1.0995807121824803
into,-1.1001764999317971
advance,-1.1002086851763022
lookout,-1.1002914948018612
deserves,-1.1004298092575246
evenly,-1.1006073981882527
wanna,-1.1007798187388407
hire,-1.1008437575564882
rightful,-1.1011738456397135
when,-1.1012409695497083
are,-1.1015791041953096
alienating,-1.1018907556954687
renewal,-1.1024847668845228
panel,-1.1027451553509573
buyers,-1.1029849868332
nobel,-1.10369339080676
take,-1.1040948300821611
laptops,-1.1042007992084568
gadgets,-1.1046366564750585
cites,-1.1046366564750585
utility,-1.104964117934488
perfect,-1.1053815227302675
enjoyed,-1.1054860865765859
produce,-1.1055039006773222
consisting,-1.1060488340188477
innovations,-1.1065048112762417
nonetheless,-1.1065579864666082
i,-1.1075854674319676
60%,-1.1077443611021673
questioning,-1.1088208862344335
siblings’,-1.1088208862344338
uneventful,-1.1088208862344338
pledges,-1.1088208862344338
players’,-1.1088208862344338
pre-established,-1.1088208862344338
rap,-1.1088208862344338
bevy,-1.1088208862344338
fudge,-1.1088208862344338
paralympic,-1.1088208862344338
2021),-1.1088208862344338
3m,-1.1088208862344338
unrealistically,-1.1088208862344338
certitude,-1.1088208862344338
eastwood,-1.1088208862344338
it.however,-1.1088208862344338
away.the,-1.1088208862344338
bunnies,-1.1088208862344338
drinkers,-1.1088208862344338
forfeiting,-1.1088208862344338
pre-planned,-1.1088208862344338
onscreen,-1.1088208862344338
neon-lit,-1.1088208862344338
pubs,-1.1088208862344338
scaffold,-1.1088208862344338
lowkey,-1.1088208862344338
dryness,-1.1088208862344338
accessibly,-1.1088208862344338
differs,-1.1088208862344338
résumé,-1.1088208862344338
grammy,-1.1088208862344338
eclipses,-1.1088208862344338
hurried,-1.1088208862344338
accident-free,-1.1088208862344338
elegance,-1.1088208862344338
piques,-1.1088208862344338
unprocessed,-1.1088208862344338
converting,-1.1088208862344338
house),-1.1088208862344338
redesign,-1.1088208862344338
intakes,-1.1088208862344338
bonfire,-1.1088208862344338
neighborhood's,-1.1088208862344338
examined,-1.1088208862344338
86%,-1.1088208862344338
toothbrush,-1.1088208862344338
1],-1.1088208862344338
confides,-1.1088208862344338
seine,-1.1088208862344338
plantings,-1.1088208862344338
rebalance,-1.1088208862344338
it.my,-1.1088208862344338
2035,-1.1088208862344338
thwarting,-1.1088208862344338
underqualified,-1.1088208862344338
procurement,-1.1088208862344338
candidates.the,-1.1088208862344338
disclaimer,-1.1088208862344338
downsizing,-1.1088208862344338
sanctuaries,-1.1088208862344338
whatever's,-1.1088208862344338
greasy,-1.1088208862344338
widgets,-1.1088208862344338
etching,-1.1088208862344338
systems),-1.1088208862344338
‘somebody,-1.1088208862344338
winging,-1.1088208862344338
skewered,-1.1088208862344338
family/friends,-1.1088208862344338
accreditation,-1.1088208862344338
strictest,-1.1088208862344338
three-hour,-1.1088208862344338
publically,-1.1088208862344338
(within,-1.1088208862344338
(provided,-1.1088208862344338
spires,-1.1088208862344338
keepin,-1.1088208862344338
fizzing,-1.1088208862344338
padding,-1.1088208862344338
long-lost,-1.1088208862344338
31%,-1.1088208862344338
steaks,-1.1088208862344338
kimono,-1.1088208862344338
handiwork,-1.1088208862344338
constraining,-1.1088208862344338
outage,-1.1088208862344338
unsightly,-1.1088208862344338
kangaroos,-1.1088208862344338
vuitton,-1.1088208862344338
scrapes,-1.1088208862344338
happen.i,-1.1088208862344338
hoarders,-1.1088208862344338
insecticides,-1.1088208862344338
unplugged,-1.1088208862344338
sniper,-1.1088208862344338
sharpness,-1.1088208862344338
do.in,-1.1088208862344338
ungrounded,-1.1088208862344338
overloads,-1.1088208862344338
joanne,-1.1088208862344338
ballad,-1.1088208862344338
regretting,-1.1088208862344338
air.in,-1.1088208862344338
cardinals,-1.1088208862344338
offs,-1.1088208862344338
joaquin,-1.1088208862344338
rapids,-1.1088208862344338
hoes,-1.1088208862344338
drive-thru,-1.1088208862344338
deleterious,-1.1088208862344338
deciduous,-1.1088208862344338
gaudí,-1.1088208862344338
food),-1.1088208862344338
keyword,-1.1088208862344338
be.i,-1.1088208862344338
area’s,-1.1088208862344338
magnification,-1.1088208862344338
junkie,-1.1088208862344338
incapability,-1.1088208862344338
lifecycle,-1.1088208862344338
dropouts,-1.1088208862344338
sucky,-1.1088208862344338
hayes,-1.1088208862344338
ditching,-1.1088208862344338
intrigue,-1.1088208862344338
incisions,-1.1088208862344338
cranny,-1.1088208862344338
cars.while,-1.1088208862344338
vitals,-1.1088208862344338
orchestral,-1.1088208862344338
centurys,-1.1088208862344338
toulouse,-1.1088208862344338
countering,-1.1088208862344338
short,-1.1088208862344338
enamel,-1.1088208862344338
pinpointed,-1.1088208862344338
tubs,-1.1088208862344338
runner-up,-1.1088208862344338
tectonics,-1.1088208862344338
shaming,-1.1088208862344338
jot,-1.1088208862344338
ocular,-1.1088208862344338
simmered,-1.1088208862344338
quilt,-1.1088208862344338
contentedly,-1.1088208862344338
beter,-1.1088208862344338
statutory,-1.1088208862344338
boo,-1.1088208862344338
down-to-earth,-1.1088208862344338
bombard,-1.1088208862344338
clipping,-1.1088208862344338
tampering,-1.1088208862344338
paralleling,-1.1088208862344338
vote.finally,-1.1088208862344338
carrie,-1.1088208862344338
opioids,-1.1088208862344338
nefarious,-1.1088208862344338
inconvenienced,-1.1088208862344338
conditioners,-1.1088208862344338
92,-1.1088208862344338
rescheduled,-1.1088208862344338
vehicle-free,-1.1088208862344338
injection,-1.1088208862344338
president.lastly,-1.1088208862344338
carte,-1.1088208862344338
transact,-1.1088208862344338
vesuvius,-1.1088208862344338
passerby,-1.1088208862344338
produces,-1.1093968970844255
control,-1.1096594073672623
guess,-1.1106883740428286
traveled,-1.1107002436687294
natural,-1.1110116414654314
accidentally,-1.1110385280069026
songs,-1.1111430242160765
vauban,-1.1111662183087252
technique,-1.1115253274203716
signing,-1.111858751676172
junior,-1.112130799327671
message,-1.113961889289683
warming,-1.1140040222635763
needed,-1.1144304354059402
study,-1.1144459324645568
service,-1.114503209335635
jeff,-1.1153433620358129
justify,-1.115426627684341
relief,-1.1157820935919593
refined,-1.1167410354218226
disastrous,-1.1167410354218226
sol,-1.117189345753184
reveal,-1.1172143511103119
meaningfully,-1.1175175206362724
unlikely,-1.117578850921194
employs,-1.1176914533243092
crowded,-1.1176914533243092
joins,-1.1182576597343012
luxury,-1.118750625514145
intentions,-1.1189010761092921
conviction,-1.1191013447823028
mesas,-1.1192904396666903
arena,-1.119909095096778
quest,-1.120049452170985
owners,-1.12007459075144
venue,-1.1204926850369017
he'll,-1.1204926850369017
brewing,-1.1204926850369017
emerging,-1.121005731138109
justice,-1.1213085777687244
6th,-1.121493124934256
manager,-1.12194302689993
duly,-1.1226811473123641
entertaining,-1.1226811473123641
compensation,-1.1226811473123641
sentiments,-1.1226811473123641
evidence,-1.1238299845445678
richard,-1.1245807770032479
sensible,-1.1248244866543122
pool,-1.1253352398592018
blogs,-1.125879669099579
breaths,-1.125879669099579
flourishes,-1.125879669099579
stewards,-1.125879669099579
incite,-1.125879669099579
defer,-1.125879669099579
segment,-1.125879669099579
passionately,-1.125879669099579
patriots,-1.125879669099579
exclude,-1.1267050940769245
surfaces,-1.127083818478295
contrasts,-1.127301234338341
best,-1.1273112399409961
decreasing,-1.1275893466695823
recurring,-1.1281047277341631
retribution,-1.1281047277341631
subjecting,-1.1281047277341631
or,-1.1282367307056391
restore,-1.1283001720736872
fierce,-1.128981265984151
winner,-1.1291662235965334
irreversible,-1.129450112024842
genetics,-1.130085944326601
flourish,-1.1305624722390306
boldness,-1.1309973039591223
lifespans,-1.1309973039591223
celebratory,-1.1309973039591223
rig,-1.1309973039591223
galilei,-1.1309973039591223
unveil,-1.1309973039591223
car’s,-1.1309973039591223
impeccable,-1.1309973039591223
crickets,-1.1309973039591223
olympiad,-1.1309973039591223
violinist,-1.1309973039591223
contradicting,-1.1309973039591223
groundwater,-1.1309973039591223
forget,-1.1324988322425649
intrigued,-1.1325813337966002
essentially,-1.1331016355680346
choose,-1.133214191688146
us,-1.1332926724968913
undesirable,-1.1334613503729767
nonrenewable,-1.1334613503729767
taste,-1.1334613503729767
session,-1.1336234586896776
probes,-1.133960145193595
activity,-1.13402136092158
prominence,-1.13402136092158
millions,-1.1342137309573594
fluent,-1.13491078943995
tempered,-1.13491078943995
condor,-1.13491078943995
repeating,-1.1353361682965615
prizes,-1.1355855283159546
breakdown,-1.1358652980938102
fridays,-1.1365414083902945
penchant,-1.1365414083902945
resurgence,-1.1365414083902945
politeness,-1.1365414083902945
coveted,-1.1365414083902945
prescribed,-1.1365414083902947
recall,-1.1365414083902947
acting,-1.137202852519827
zoom,-1.1374356187824193
defense,-1.1377318602620186
faculty,-1.1386101040735679
glitches,-1.1388906051831642
credit,-1.1390614558590093
quick,-1.1405014829839888
costumes,-1.140501482983989
rudely,-1.140501482983989
invests,-1.140501482983989
cars.in,-1.140501482983989
filtration,-1.140501482983989
accompanied,-1.140501482983989
ct,-1.140501482983989
3pm,-1.140501482983989
proposition,-1.140501482983989
re-watch,-1.140501482983989
collected,-1.140501482983989
pinks,-1.140501482983989
incessantly,-1.140501482983989
embarked,-1.140501482983989
scorching,-1.140501482983989
car.there,-1.140501482983989
thyself,-1.140501482983989
cars.another,-1.140501482983989
sclerosis,-1.140501482983989
wisconsin,-1.140501482983989
juliet,-1.140501482983989
squad,-1.140501482983989
cools,-1.140501482983989
prejudice,-1.1412325736782094
center,-1.141308631945761
allowed,-1.141917172784313
melody,-1.142938451964724
california,-1.143325242193879
server,-1.1434715389292598
interviewing,-1.1434715389292598
steep,-1.1434715389292598
impractical,-1.1444892504070099
agreements,-1.1449220313676478
slight,-1.144922031367648
having,-1.1451899065771558
spring,-1.1452854657146265
negatives,-1.1456562919466284
equates,-1.1457815824422481
healthiest,-1.1457815824422481
back-and-forth,-1.1457815824422481
books,-1.1460029039764268
dolphins,-1.1468848868066606
amounts,-1.1469423315793532
english,-1.1473030803862052
images,-1.14753347671337
unreliable,-1.147812389926194
voters,-1.1480750862642128
simply,-1.1489381636401206
begin,-1.148981980635533
superstar,-1.1491416457338677
specifications,-1.1491416457338677
sculptor,-1.1491416457338677
scrambling,-1.1491416457338677
zeal,-1.1491416457338677
tracker,-1.1491416457338677
feline,-1.1491416457338677
quitting,-1.149141645733868
partners,-1.150166749788938
powered,-1.150907518412675
fuel,-1.1509686405003619
ranges,-1.1518497564465162
today,-1.1523536653242044
tonal,-1.153173721683811
uninteresting,-1.153173721683811
brief,-1.153773084325019
thanks,-1.1540965375059047
sacrificed,-1.154478216844087
triumphant,-1.154478216844087
championship,-1.154847413587561
afford,-1.155421516805473
pianist,-1.1555080814443048
bachelor,-1.1555080814443048
drivin,-1.1555080814443048
façade,-1.1555080814443048
imaging,-1.15658547825684
exploratory,-1.1570304899837571
convergence,-1.1570304899837571
sara,-1.1570304899837571
airports,-1.1570304899837571
visits,-1.157143041587841
defiance,-1.1576090052287489
roam,-1.1576090052287489
endorse,-1.1581018145115198
crews,-1.1581018145115198
negate,-1.1581018145115198
boredom,-1.1588966681934083
blind,-1.1601768009652915
drastic,-1.1608675808944173
soil,-1.1612812292390737
loses,-1.1619193512090404
seem,-1.1624097798453183
editing,-1.1642619305461555
kittens,-1.1642619305461555
refrained,-1.1642619305461555
orderliness,-1.1642619305461555
generation's,-1.1642619305461555
seasick,-1.1642619305461555
worsening,-1.1642619305461555
bite-sized,-1.1642619305461555
horse-drawn,-1.1642619305461555
respondent,-1.1642619305461555
overheating,-1.1642619305461555
self-management,-1.1642619305461555
teased,-1.1642619305461555
admiralty,-1.1642619305461555
quirk,-1.1642619305461555
nominate,-1.1642619305461555
cheerleaders,-1.1642619305461555
smoky,-1.1642619305461555
devaluing,-1.1642619305461555
quirky,-1.1642619305461555
unfavourable,-1.1642619305461555
litmus,-1.1642619305461555
dickinson,-1.1642619305461555
password,-1.1642619305461555
manning,-1.1642619305461555
manipulate,-1.1642619305461555
unjustifiable,-1.1642619305461555
disclaimers,-1.1642619305461555
zipping,-1.1642619305461555
2000),-1.1642619305461555
youer,-1.1642619305461555
multidisciplinary,-1.1642619305461555
prided,-1.1642619305461555
fractures,-1.1642619305461555
crusts,-1.1642619305461555
widens,-1.1642619305461555
dyer,-1.1642619305461555
legends,-1.1642619305461555
squished,-1.1642619305461555
diverges,-1.1642619305461555
helm,-1.1642619305461555
$15,-1.1642619305461555
birdsong,-1.1642619305461555
twinkling,-1.1642619305461555
ferrying,-1.1642619305461555
cartography,-1.1642619305461555
anchoring,-1.1642619305461555
gunshot,-1.1642619305461555
parkland,-1.1642619305461555
coercing,-1.1642619305461555
singers,-1.1642619305461555
greets,-1.1642619305461555
blob,-1.1642619305461555
congress.the,-1.1642619305461555
year-long,-1.1642619305461555
folkloric,-1.1642619305461555
strives,-1.1642619305461555
suburb's,-1.1642619305461555
fibromyalgia,-1.1642619305461555
heartstrings,-1.1642619305461555
vick,-1.1642619305461555
wildflower,-1.1642619305461555
ejected,-1.1642619305461555
misleads,-1.1642619305461555
"$1,000",-1.1642619305461555
land-based,-1.1642619305461555
"1,800",-1.1642619305461555
pulsating,-1.1642619305461555
self-limiting,-1.1642619305461555
powerhouses,-1.1642619305461555
‘different’,-1.1642619305461555
dominate,-1.1642619305461555
inconsiderate,-1.1642619305461555
mopping,-1.1642619305461555
knowledge-sharing,-1.1642619305461555
harm’s,-1.1642619305461555
extra-terrestrials,-1.1642619305461555
soundscapes,-1.1642619305461555
teachable,-1.1642619305461555
bennet,-1.1642619305461555
sax,-1.1642619305461555
frey,-1.1642619305461555
expansions,-1.1642619305461555
scaffolding,-1.1642619305461555
schools’,-1.1642619305461555
unachievable,-1.1642619305461555
frugal,-1.1642619305461555
diana,-1.1642619305461555
tempers,-1.1642619305461555
luke's,-1.165378193183304
operates,-1.166130729792618
multiple,-1.1665770102096835
ear,-1.1666724107336215
intervention,-1.167285987508613
abundance,-1.1678776508273547
40%,-1.1687571503552139
alterations,-1.1693020254835849
reasonably,-1.1693020254835849
tomatoes,-1.1693020254835849
cynicism,-1.1699972109921957
literature,-1.170273610049836
hostility,-1.1712896685575005
spans,-1.1715639217481872
student,-1.1717515856098892
sales,-1.1723216418337625
objective,-1.1723884679859844
roads,-1.173694067787285
widened,-1.174045644248224
frees,-1.174045644248224
odds,-1.1742128872174902
vessel,-1.1748783007335064
other,-1.1751132665863826
matter,-1.1751403255016022
questions,-1.175243475396706
controversies,-1.1753501394084998
missing,-1.1760550133215093
fatalities,-1.1761421543272386
animal,-1.1762456242097343
keeping,-1.1766659965298885
discovery,-1.1768871188547654
canyons,-1.1770560176950142
citizens’,-1.1770560176950142
turbulent,-1.1770560176950142
gases,-1.177257976450324
times,-1.1773393861811463
pays,-1.1779950332655726
unfold,-1.1781221916240858
tribune,-1.1781221916240858
three,-1.1783513569940212
relaxing,-1.17885167904924
money,-1.1790862880703952
treat,-1.1792011341032063
qualification,-1.1793822153584432
mislead,-1.1803577176043973
beef,-1.1806599859059606
soft,-1.1807840960695164
hug,-1.1812336788048456
pushed,-1.1815422560459128
registration,-1.1827422786500628
entrapment,-1.1827422786500628
appreciative,-1.1827422786500628
teacher-assigned,-1.1827422786500628
(your,-1.1827422786500628
pleasantly,-1.1827422786500628
overblown,-1.1827422786500628
cautiously,-1.1827422786500628
intrude,-1.1827422786500628
lounge,-1.1827422786500628
unleashing,-1.1827422786500628
infestations,-1.1827422786500628
als,-1.1827422786500628
stealing,-1.1827422786500628
gives,-1.1832792379170043
universally,-1.183601829724663
info,-1.183601829724663
course,-1.1844751675530816
requests,-1.1845452394406877
uninterested,-1.1850523221630511
driver's,-1.1850936549495659
like,-1.1856394595485675
display,-1.186590241542931
exhausted,-1.186603843925506
favored,-1.1875782575931413
wrinkles,-1.188022378108322
anchor,-1.188022378108322
hampered,-1.188022378108322
lockdown,-1.188022378108322
incorrectly,-1.189850104843873
surveys,-1.1901344178916256
stream,-1.190249920067275
george,-1.1903202937332897
viewer,-1.1905234778517078
sanctuary,-1.190523477851708
waning,-1.190523477851708
unsatisfactory,-1.190523477851708
stigma,-1.1909557666962436
enshrined,-1.1929383327763563
911,-1.1929383327763563
clinics,-1.1929383327763563
touch,-1.1935889441216532
dresses,-1.1941148005601594
architects,-1.194811077411798
advertise,-1.194811077411798
pedestrian,-1.1949840379036063
wired,-1.1952713282120337
destructive,-1.1953630041844383
reminded,-1.1955002854629122
toss-up,-1.195728469209565
capability,-1.196569301691835
pedestrians,-1.1972397931108865
leftovers,-1.1975265571331883
optic,-1.1975265571331883
deadening,-1.1975265571331883
disloyalty,-1.1975265571331883
purring,-1.1975265571331883
capitalized,-1.1975265571331883
untangle,-1.1975265571331883
commissions,-1.1975265571331883
walnut,-1.1975265571331883
any),-1.1975265571331883
ratification,-1.1975265571331883
squandering,-1.1975265571331883
self-portraits,-1.1975265571331883
viagra,-1.1975265571331883
breakfasts,-1.1975265571331883
admonition,-1.1975265571331883
embroidery,-1.1975265571331883
debit,-1.1975265571331883
fidgety,-1.1975265571331883
vegetarianism,-1.1975265571331883
salinity,-1.1975265571331883
accruing,-1.1975265571331883
windmills,-1.1975265571331883
snack,-1.1975265571331883
$8,-1.1975265571331883
caterpillar,-1.1975265571331883
sofia,-1.1975265571331883
one-sided,-1.1975265571331883
forges,-1.1975265571331883
forthright,-1.1975265571331883
performs,-1.1975265571331883
extrovert,-1.1975265571331883
devotes,-1.1975265571331883
unaltered,-1.1975265571331883
buffering,-1.1975265571331883
junkies,-1.1975265571331883
award-winning,-1.1975265571331883
infrastructures,-1.1975265571331883
cone,-1.1975265571331883
wrongdoings,-1.1975265571331883
condescending,-1.1975265571331883
complicates,-1.1975265571331886
rescuing,-1.1975265571331886
b's,-1.1975265571331886
chain,-1.198142568736652
generated,-1.1981724722125484
despair,-1.1985422709221056
immune,-1.1993576374957775
smallest,-1.1996219666819778
resume,-1.199975486697878
trips,-1.200372728391972
definitions,-1.2005853733710765
superior,-1.2006209410017497
university,-1.2009578653198165
is,-1.201356423564326
represent,-1.2016846354565676
feeling,-1.202561203319334
traditionally,-1.2026441919927318
harshly,-1.202644191992732
carelessness,-1.202644191992732
seattle,-1.202644191992732
niche,-1.202994714928317
governance,-1.2031886212331089
wears,-1.2038626764830995
montana,-1.2038626764830995
giving,-1.2039521444208277
computing,-1.2045296364146691
acknowledgement,-1.204718908827682
detection,-1.20524009373308
likewise,-1.2055778680268654
deserve,-1.2056729962973598
pleasures,-1.2058427137799466
precipitation,-1.2058427137799468
emotive,-1.2058427137799468
invention,-1.2058427137799468
confrontations,-1.2058427137799468
where,-1.20667671229753
host,-1.2071502855797516
undecided,-1.2073827427886057
acceleration,-1.2073827427886057
patiently,-1.2073827427886057
backdrop,-1.2073827427886057
administrative,-1.2077618268522756
cancers,-1.2080311760554094
einstein,-1.2086836368580318
loyal,-1.2089724501523826
unknown,-1.2092037470667427
falsehoods,-1.2096227849830186
harper,-1.2096227849830186
pharaohs,-1.2096227849830186
environmentalism,-1.2096227849830186
uniform,-1.2096227849830188
genre,-1.21071253523976
impetus,-1.2111735834253046
conversation,-1.212095006733349
museum,-1.2127901264399568
disrespect,-1.213180499056498
inertia,-1.213180499056498
stuck,-1.2134266302188144
violating,-1.214158870426705
toxic,-1.214359259743494
centers,-1.214641966663446
calories,-1.214662879920448
extensions,-1.2148820144829449
loving,-1.2153668037943903
insomnia,-1.2165349151829217
doubted,-1.2165349151829217
concentrated,-1.216859844380353
used,-1.2172971957531755
instantly,-1.217416746226466
agriculture,-1.2187217174364307
kitchen,-1.2191401216161337
position,-1.2192366918947843
skirts,-1.2197029748578772
unpopular,-1.2197029748578772
entertains,-1.2197029748578772
t-shirts,-1.2197029748578772
clickbait,-1.2197029748578772
realistically,-1.2197029748578772
physicality,-1.2197029748578772
antibiotic,-1.2197029748578772
situ,-1.2197029748578772
caliber,-1.2197029748578772
timing,-1.2197029748578772
wrestler,-1.2197029748578772
non-invasive,-1.2197029748578772
consumers’,-1.2197029748578772
amorphous,-1.2197029748578772
carousel,-1.2197029748578772
beholden,-1.2197029748578772
theface,-1.2197029748578772
appoints,-1.2197029748578772
low-wage,-1.2197029748578772
gossiping,-1.2197029748578772
defuse,-1.2197029748578772
veering,-1.2197029748578772
overjoyed,-1.2197029748578772
campsite,-1.2197029748578772
winds,-1.2197029748578772
she'd,-1.2197029748578772
selectively,-1.2197029748578772
commemorates,-1.2197029748578772
organizes,-1.2197029748578772
garlic,-1.2197029748578772
non-natural,-1.2197029748578772
folders,-1.2197029748578772
deferred,-1.2197029748578772
effect,-1.2218428812550999
adds,-1.222996502242732
coal,-1.2232798164263754
(1),-1.2232798164263754
gentle,-1.2235264951552371
attempts,-1.2237720423302971
professors,-1.2244647823447734
entirely,-1.2246154724551184
citizen,-1.2248432041318114
vulnerability,-1.2248843808683185
planetary,-1.2251277345752667
grown,-1.225538874259111
intensify,-1.2255388742591111
subways,-1.226225450659256
occurred,-1.2265653842515105
prize,-1.2271717165786271
cleaning,-1.2279692488169514
reiterate,-1.2282323662904497
inquisitive,-1.2282323662904497
multi-tasking,-1.2282323662904497
explored,-1.2287545739291785
inhabitants,-1.228791670646684
generates,-1.2289431489098308
conventionally,-1.2307911837202214
scandal,-1.2307911837202214
status,-1.2311735357499574
centuries,-1.2312052662088568
cowboys,-1.231611552395001
altruistic,-1.2320232069271486
participant,-1.2324271489622067
forbidding,-1.2327479264606351
advising,-1.2327479264606351
destination,-1.2327915064771253
crop,-1.2330088254926903
solution,-1.2330552682523233
listeners,-1.233815240682679
aforementioned,-1.233815240682679
grocery,-1.2338758734037307
port,-1.23401034113187
resemble,-1.2340659397054734
technology.in,-1.2355432732326548
trades,-1.2355432732326548
catapulted,-1.2355432732326548
readjust,-1.2355432732326548
hassles,-1.2355432732326548
disrespecting,-1.2355432732326548
comprehends,-1.2355432732326548
curse,-1.2355432732326548
malaysia,-1.2355432732326548
idea.the,-1.2355432732326548
riddles,-1.2355432732326548
strictness,-1.2355432732326548
playstation,-1.2355432732326548
booths,-1.2355432732326548
olympian,-1.2355432732326548
nestled,-1.2355432732326548
orientations,-1.2355432732326548
92%,-1.2355432732326548
pies,-1.2355432732326548
graciously,-1.2355432732326548
carpooled,-1.2355432732326548
inferno,-1.2355432732326548
neighboring,-1.2355432732326548
clarified,-1.2355432732326548
magnifying,-1.2355432732326548
predestined,-1.2355432732326548
wyoming's,-1.2355432732326548
accesses,-1.2355432732326548
knots,-1.2355432732326548
college.the,-1.2355432732326548
plumbing,-1.2355432732326548
dispassionate,-1.2355432732326548
insurance,-1.2360832834045221
screen,-1.236802863223902
permission,-1.2377535474244843
human-like,-1.2377535474244843
greeted,-1.2377535474244843
mobile,-1.2392244693338355
global,-1.2394521979845543
weakness,-1.2398633546075941
preparations,-1.2398633546075941
vet,-1.2398633546075941
graduated,-1.2398633546075941
payoff,-1.2398633546075941
amplified,-1.24068066730015
points,-1.2418080857731615
selective,-1.2418793925825657
reluctant,-1.2418793925825657
rollercoaster,-1.2418793925825657
flooding,-1.2427162385344408
perfection,-1.2428541801748596
violation,-1.2432234178992136
car,-1.2434995356060512
feel,-1.2436399999712577
elsewhere,-1.2437274273929564
questionable,-1.2438077767325386
thanked,-1.2438077767325388
bucket,-1.2438077767325388
ushered,-1.2438077767325388
high-profile,-1.2438077767325388
metropolitan,-1.24434343899642
forces,-1.2444685174945853
source,-1.2455365992687624
comparable,-1.2459114685325092
investors,-1.2461034721491733
41),-1.247423497013738
soot,-1.247423497013738
overfishing,-1.247423497013738
powerless,-1.247423497013738
doable,-1.247423497013738
infuses,-1.247423497013738
creators,-1.247423497013738
exoplanets,-1.247423497013738
10-15,-1.247423497013738
all-or-nothing,-1.247423497013738
gracious,-1.247423497013738
voiceless,-1.247423497013738
ski,-1.247423497013738
broadway,-1.247423497013738
redesigned,-1.247423497013738
vicinity,-1.247423497013738
eaters,-1.247423497013738
comfortably,-1.247423497013738
lose,-1.2475055913537851
50%,-1.247953188519901
medication,-1.2483578966369693
expressed,-1.2493675336324606
leader,-1.2497630807251021
lawyers,-1.2499435444824527
spur,-1.2499435444824527
essays,-1.250429336765578
39-year-olds,-1.2507499596724414
being,-1.2509743438392327
portable,-1.2513835716074324
low-fat,-1.2523153538647722
cortisol,-1.2523153538647722
its,-1.2531714572745878
minority,-1.2532799453565255
found,-1.2533838823237013
uncle,-1.2536090680733103
ubiquity,-1.2538205405881673
buttes,-1.2538205405881673
technologically,-1.254240018855343
brothers,-1.254551631282388
grandfather,-1.2548607102750666
drives,-1.255849558814418
seemingly,-1.2562045319823647
painter,-1.2566636710656915
unmanageable,-1.2566636710656915
termination,-1.2566636710656915
slang,-1.2566636710656915
threatens,-1.2566636710656915
compliant,-1.2566636710656915
unwise,-1.2566636710656915
shane,-1.2566636710656915
suffocate,-1.2566636710656915
thumbs,-1.2566636710656915
ramps,-1.2566636710656915
exceptions,-1.2566636710656915
oven,-1.2566636710656915
use,-1.2576481248622364
exhaust,-1.2580076963823392
deemed,-1.2580852363044537
start,-1.258169390070975
person’s,-1.2589840735182
spectators,-1.2593037207948212
roadway,-1.2593037207948212
mood,-1.25951523813217
sunny,-1.2596205267623166
bias,-1.2596205267623166
aside,-1.259735728932315
played,-1.2600025574878262
storyteller,-1.2605542706665143
write,-1.2609469667009896
email,-1.2611632340822951
wiser,-1.2612837580916683
welcome,-1.2612837580916683
disappointed,-1.2615452724516292
trained,-1.2620990675668409
licensed,-1.26234993202074
forged,-1.26234993202074
unwilling,-1.263091618232268
them,-1.2632645706576215
tedious,-1.2640558103072543
